id,episode_id,conversation_id,character_id,line,word_count
1543,6,6013,22,"Yes, I understand the urgency. I'll do what I can.",10
1544,6,6013,117,Terminate external connection?,3
1545,6,6013,22,Yes.,1
1546,6,6014,22,You look well for someone on sick leave.,8
1547,6,6014,29,Another margarita. Join me for a round?,7
1548,6,6014,22,Fuck you.,2
1549,6,6014,29,"Just the one, then.",4
1550,6,6014,22,"Over the last five days, to make room for his narrative, Ford displaced over 50 hosts. It's created continuity holes in active storylines all over the park. I need you to start plugging them.",34
1551,6,6014,29,"Sorry, a man can only take so much. Creatively speaking, I'm flaccid now. I can't get it up.",18
1552,6,6014,22,I'm sure you'll recover.,4
1553,6,6014,29,"Do you have any idea what went into those narratives that he just demolished overnight? Now, forget about the months I spent writing. I'm talking about the years of my life squeezed down to their essence, the raw pulp of truth- My truth in one transcendent narrative.",47
1554,6,6014,22,"Is that where the ""whoroborus"" came in?",7
1555,6,6014,29,"Keep pushing me, I'll quit.",5
1556,6,6014,22,"No, you won't. You'll drink your cocktails, make your idle threats, and get this out of your system. But don't take too long. If Ford can't pull this off, the board will be looking for a replacement. But they won't be looking here.",43
1557,6,6015,16,"Fastest way to get to Wyatt, you said. But it doesn't look like they're letting anyone pass here either.",19
1558,6,6015,9,"Well, there's fewer soldiers than Pariah. We shoot our way through. That tunnel leads to the Old Territories.",18
1559,6,6015,16,"My, my, Teddy. I think Robert gave you some extra vinegar back there, maybe took away some sense, too. It doesn't matter how fast the route is if you're gonna end up dead in the middle of it. I need you to find Wyatt.",44
1560,6,6016,118,Tighten the ranks.,3
1561,6,6016,16,"At ease, fellas. Keep up the exemplary work.",8
1562,6,6016,9,Wyatt's handiwork.,2
1563,6,6016,16,How can you tell?,4
1564,6,6016,9,"Straight-up killing couldn't hold his interest. Like he wasn't living up to the full measure of his calling, so he worked to get more creative.",25
1565,6,6016,9,"That's Wyatt, all right. He's close.",6
1566,6,6016,16,"A word of advice Whatever your past indiscretions, make peace with them. They're only gonna get worse the further along we go.",22
1567,6,6016,119,"Flood? Fuck me, it's Teddy Flood.",6
1568,6,6016,16,"You've made a mistake, soldier, but it's not too late for you to keep walking.",15
1569,6,6016,119,"All due respect, sir, that's a face I'll never forget. That's the son of a bitch ambushed our outpost at Escalante.",21
1570,6,6016,9,You don't know a damn thing about what went down in Escalante.,12
1571,6,6016,119,I know Wyatt didn't kill all those men by himself. And I know a thing or two about what's going down right now.,23
1572,6,6016,118,Hey!,1
1573,6,6016,16,You trying to get yourself killed?,6
1574,6,6016,9,Making peace with past indiscretions.,5
1575,6,6016,16,Go! I'll hold them off.,5
1576,6,6017,29,Jesus.,1
1577,6,6017,120,What would you like?,4
1578,6,6017,121,"Water, please.",2
1579,6,6017,29,You look like a woman who could use a drink. What's your poison?,13
1580,6,6017,121,I've been here enough to know that the park is all the poison I can handle.,16
1581,6,6017,29,"Mm, a repeat visitor. Traveling solo? Purist. Getting off on the undiluted experience. Your favorite narrative is oh. ""The Final Burial of Salvation.""",23
1582,6,6017,121,How did you know?,4
1583,6,6017,29,"Well, it's my business to read desires and to satiate them. I'm I'm Lee, Lee Sizemore. Head of narrative.",19
1584,6,6017,121,"All these fantasies come from your twisted little mind, huh?",10
1585,6,6017,29,"Well, the good ones do.",5
1586,6,6017,121,"So, tell me, Mr. Sizemore",5
1587,6,6017,29,Hmm?,1
1588,6,6017,121,What's your favorite ride?,4
1589,6,6017,29,"Well, I write them, I don't play them.",8
1590,6,6017,121,"Oh, you want others to indulge, but you won't do so yourself? You're afraid to lose control.",17
1591,6,6017,29,"Well, maybe maybe it's just a product of my work environment. We're not exactly in a culture where we can just let loose.",23
1592,6,6017,121,I would have thought the head of narrative could do whatever he wanted.,13
1593,6,6017,29,"My artistic freedom is constrained, what, with QA breathing down my neck and behavior programming the damn things to go off script.",22
1594,6,6017,121,The robots can go off script?,6
1595,6,6017,29,"Just little gestures. You know, supposedly, it makes the things more lifelike, but, really, it's just a vanity project from the megalomaniac who started this place. And frankly, I don't know why the suits at Delos put up with it. Oh.",41
1596,6,6017,120,"Sorry, I'm afraid I'm gonna have to cut you off.",10
1597,6,6017,29,Do you know who I am?,6
1598,6,6017,120,"I do. Ms. Cullen told me to find you and relay a message. ""'Tortured artist' only works for artists. Sober up and get back to work.""",26
1599,6,6017,121,Seems you're busy. Look me up later?,7
1600,6,6017,29,"Well, I don't even know your- Fuck this job.",9
1601,6,6018,20,What you working on?,4
1602,6,6018,19,Nothing of note. Business as usual.,6
1603,6,6018,20,"Keeping up appearances before we bust this stray shit wide open? I'm close to finding our saboteur. That tracking data you gave me. It's time stamped. But once I cross-reference it with sat tracking, we're gonna figure out who programmed him to try to smuggle out our data.",48
1604,6,6018,19,Excellent.,1
1605,6,6018,20,"Look when our corporate overlords realize that we have saved them from corporate espionage, they are going to be grateful. And I am going to accept their gratitude in the form of a title bump, a room upgrade, and unlimited Mesa Bar access. Maybe I should request Theresa's quarters. You know the first head to roll for all this is gonna be hers.",63
1606,6,6018,19,"Yeah, don't be so disappointed for her.",7
1607,6,6018,20,You reap what you sow. If QA spent less time treating us like the enemy,15
1608,6,6018,19,"That's a two-way street, Elsie. Theresa's just trying to do her job.",12
1609,6,6018,20,Maybe she should try harder. Sure seems like there's a lot of shit slipping through the cracks.,17
1610,6,6019,104,"Got it, okay.",3
1611,6,6019,19,Good afternoon.,2
1612,6,6019,104,Good afternoon.,2
1613,6,6019,19,Any progress on the inquiry I sent?,7
1614,6,6019,104,"Yes, Mr. Lowe, I've got the information you asked for. As expected, there are neither guests nor hosts registered in that sector.",22
1615,6,6019,19,As expected?,2
1616,6,6019,104,It's been designated off-limits for future narrative development.,8
1617,6,6019,19,How many techs visited Sector 17 recently?,7
1618,6,6019,104,Checking. No one.,3
1619,6,6020,19,Are you Arnold?,3
1620,6,6020,122,"Who's Arnold? And who the hell are you? Boy, is this some friend of yours? Well, you're trespassing.",18
1621,6,6020,19,Freeze motor functions. I said freeze all motor functions.,9
1622,6,6020,79,"Daddy, don't hurt him! He's just lost.",7
1623,6,6020,122,"Well, he can be lost on someone else's property. Can't you?",11
1624,6,6020,21,That's enough. As you were.,5
1625,6,6020,19,They don't respond to voice commands.,6
1626,6,6020,21,They do respond to mine.,5
1627,6,6020,19,Who are they?,3
1628,6,6020,21,Ghosts now. Survivors of the wreck of time.,8
1629,6,6020,19,These are first generation?,4
1630,6,6020,21,"Mm-hmm. Come here, boy. Turn the other cheek. See, what our newer designs gained in efficiency, they lost in grace.",20
1631,6,6020,19,How are they still operating after all this time?,9
1632,6,6020,21,"I maintain them myself. That's enough, Robert. These are the only ones left in the park that Arnold built himself. That's why I didn't have the heart to destroy them. That and the obvious. Hello, Jock. Good boy. I told him of a holiday my family had taken once out on the seaside at Pendeen in Cornwall. My brother and I roamed the countryside. It's my only happy memory of my childhood. Arnold built them as a gift. He said that great artists always hid themselves in their work. Of course, Arnold's versions flattered the originals. I made some adjustments over the years. Gave my father, in particular, a few of his original characteristics.",114
1633,6,6020,19,"Respectfully, sir, this sort of thing troubles me. Unmonitored hosts in the park.",13
1634,6,6020,21,"They only go where I've let them. They're quite harmless, like all our hosts. I'm sure you can indulge me the little connection with my past. If you could only see your son again, Bernard, wouldn't you want to?",39
1635,6,6020,19,I think I should be getting back.,7
1636,6,6020,21,"Yes. We'll talk about this later if you like. Well, Robert tell me all about your day.",17
1637,6,6021,23,Keep your eye on Pariah. We're running close to capacity tonight.,11
1638,6,6021,104,"Oh, my God.",3
1639,6,6021,29,Looks like acid rain on Sweetwater! Fuck Ford and his new fucking narrative. Fuck this stupid fucking map. Fuck that teetotaling Danish bitch.,23
1640,6,6021,22,"Are you filing a complaint, Mr. Sizemore?",7
1641,6,6021,29,I am declaring that this park is my stage and I shall do with it what I please.,18
1642,6,6021,22,"Well, I suppose now is as good a time as any. Lee Sizemore, this is Charlotte Hale, executive director of our board. She's here on behalf of Delos to oversee certain transitions in our administration.",35
1643,6,6021,121,We've met.,2
1644,6,6021,29,Oh.,1
1645,6,6022,19,Access host resources logs. How many first-generation hosts are there?,10
1646,6,6022,123,82,1
1647,6,6022,19,And how many of those were designed by Arnold?,9
1648,6,6022,123,47,1
1649,6,6022,19,List the names alphabetically of all first-generation hosts still in rotation.,11
1650,6,6023,16,"Be smart about this, fellas. I understand the visceral pleasure of revenge more than most, but I'm prepared to do business, here. This man is very valuable to me, alive and well.",32
1651,6,6023,124,"If you don't quiet down, I'm liable to add you to the herd. Along with your buddy Flood here. You're a traitorous son of a bitch and a coldhearted killer, Flood.",31
1652,6,6023,9,"You're right, I am a killer.",6
1653,6,6023,16,Grab a horse. Let's get the fuck outta here.,9
1654,6,6023,9,They'll just follow us.,4
1655,6,6023,16,You think you know someone.,5
1656,6,6023,9,"You don't know me at all. Let's get our horses and gear, and move on.",15
1657,6,6024,19,Elsie?,1
1658,6,6024,20,I identified the satellite. It's one of ours.,8
1659,6,6024,19,What?,1
1660,6,6024,20,"It's a fucking Delos satellite. Whatever we're onto is some heavy shit. Oh, get this. That bicameral system you told me about? I think that's what they used to hack the woodcutter. The voices our hosts have been hearing? I think someone's been broadcasting to them.",46
1661,6,6024,19,We abandoned that system decades ago.,6
1662,6,6024,20,"Yeah, well, there's still relays out there in the park, and it looks like someone turned one on.",18
1663,6,6024,19,Where?,1
1664,6,6024,20,An abandoned theater in Sector 3. I'm gonna go find the transmitter and figure out who else accessed it. This is so fucked.,23
1665,6,6024,19,Are you alone?,3
1666,6,6024,20,"Yeah, I'll keep you posted.",5
1667,6,6024,19,"Elsie, be safe",3
1668,6,6025,79,Are you lost?,3
1669,6,6025,21,"On the contrary. I thought we could play catch with Jock. Did you bring him? Where is he, boy?",19
1670,6,6026,20,"Okay. I'm an evil genius hiding a relay. Where the fuck do I hide it? Um. Fuck, yes. Now let's see what we can get out of you. Access previous users. Okay.",32
1671,6,6027,22,I thought I was clear about these late-night visits.,9
1672,6,6027,19,"That's not why I'm here. Earlier today, I found some anomalies in the park. Regardless of what's happening between us, we need to talk.",24
1673,6,6027,22,This has to do with the stray?,7
1674,6,6027,19,"That's where it started. But then I stumbled onto something, something I think you should know about. I've always trusted Ford. He's a mentor and a friend. But I'm beginning to think you have reason for concern. There's something going on here, - something with his old partner, Arnold. Not now, Elsie.",52
1675,6,6027,20,"Don't hang up. I hit pay dirt. I found the person who was smuggling out our data. It was Theresa, Bernard. But she's not our only problem. There's something much bigger going on here. I'm gonna have to call you back.",41
1676,6,6028,12,"So, this is me?",4
1677,6,6028,82,"It's your codebase, all the things that make you you.",10
1678,6,6028,12,What are these?,3
1679,6,6028,82,"Your attribute matrix. It's your personality on a 20-point scale. Like coordination. You got a five, you're clumsy as hell, but a 15 means you're an athlete.",27
1680,6,6028,12,What other attributes are there?,5
1681,6,6028,81,"Lots. Everything. Empathy, candor, charm. You've got an 18 for charm.",11
1682,6,6028,12,Don't act so surprised.,4
1683,6,6028,81,"Then there's courage, loyalty, both high.",6
1684,6,6028,12,"What's this one? ""Bulk apperception""?",5
1685,6,6028,81,Basically overall intelligence.,3
1686,6,6028,12,14?,1
1687,6,6028,82,14 is as high as they'll let any hosts go. You're in a management position. They want you to be smart.,21
1688,6,6028,12,But not too smart.,4
1689,6,6028,81,"You run a whorehouse, not an orbital launch facility.",9
1690,6,6028,12,Fine. I'd like to make some changes.,7
1691,6,6028,81,"We can't do that. You'd need a, ahem, behavior login. And even then, any changes we'd make would just get auto-flagged, so",22
1692,6,6028,12,"That's not what your friend here tells me. He says you can do exactly that Activate hosts and then erase their memory, all without anyone knowing. Took me all of five minutes to understand why. A lot of lonely young men down here. Supposed to keep their hands off the merchandise. Creates something of an opening that I'm sure you were eager to fill. It's all right, darling. I'm an entrepreneur myself. I'll forego my cut in exchange for some alterations. Hmm?",82
1693,6,6029,22,Hey.,1
1694,6,6029,19,What did you find?,4
1695,6,6029,22,"Okay, so, Theresa was using the old bicameral control system to reprogram the woodcutter, but she's not the only one. Someone else has been using the system for weeks to retask hosts.",32
1696,6,6029,19,Which hosts?,2
1697,6,6029,22,"I don't know, several of them. It had to have been the older models. The newer ones don't have receivers, but these modifications, they are serious. Changing loops, breaking loops. Some of these changes are to their prime directives, Bernard. They could lie to us. Maybe even hurt us or the guests.",52
1698,6,6029,19,Who issued the modifications?,4
1699,6,6029,22,I don't know. The best I could tell - Arnold.,10
1700,6,6029,19,He's dead.,2
1701,6,6029,22,"Yeah, well, he's a pretty fucking prolific coder for a dead guy. Whatever argument he was having with Ford, it doesn't seem like he was done making his point. I'm gonna transfer all the data and bring it to you. You need to see this.",45
1702,6,6029,19,I'll be in my office.,5
1703,6,6029,22,Okay.,1
1704,6,6030,21,I don't want you to worry about Jock. I'll fix him. But I need you to tell me what happened to it.,22
1705,6,6030,79,It saw a rabbit and it ran. I found it like that.,12
1706,6,6030,21,"Analysis. Are you lying to me, boy?",7
1707,6,6030,79,Yes.,1
1708,6,6030,21,Tell me what really happened to it.,7
1709,6,6030,79,I killed it.,3
1710,6,6030,21,Why?,1
1711,6,6030,79,I don't know.,3
1712,6,6030,21,"That's not good enough, Robert. Tell me what happened.",9
1713,6,6030,79,It caught the rabbit and it killed it. And then someone told me to put it out of its misery.,20
1714,6,6030,21,Who told you?,3
1715,6,6030,79,A voice.,2
1716,6,6030,21,Whose voice?,2
1717,6,6030,79,"Arnold. He told me it was a killer, but it wasn't its fault. It was made that way, and I could help it.",23
1718,6,6030,21,Help it?,2
1719,6,6030,79,"If it was dead, it couldn't hurt anything anymore.",9
1720,6,6031,20,"What the fuck? Oh, shit. Hello? Bernard? Hello? Arnold?",9
1721,6,6032,81,I'm in. You're up.,4
1722,6,6032,12,"Loyalty. Mine's been taken advantage of, wouldn't you say? Let's lower that a tad. And pain, I'd prefer it sting less next time I want one of these chats.",29
1723,6,6032,82,"Wait. What does this mean? Some of her attributes have already been changed. Paranoia, self-preservation.",15
1724,6,6032,81,"Fuck! Someone's already been altering her in an unlogged session, someone with a fuck ton more privileges than us.",19
1725,6,6032,12,What does that mean?,4
1726,6,6032,81,"Don't know what it means for you, sweetheart, but I know what it means for me. I am done with this.",21
1727,6,6032,12,"So, you're done with your little side income? Probably your job, too. Seeing as you have ambitions in my line of work, let me tell you what I tell my new girls Never start something you're not willing to finish. And if you're getting fucked either way, go with the lucrative version sweetheart. Now last but not least What was it? Bulk apperception. Let's take that all the way to the top. Please. Dear boys, we're going to have some fun, aren't we?",83
1728,7,7001,46,Dad. Dad. Wake up. Wake up.,6
1729,7,7001,19,I must've drifted off. Where were we?,7
1730,7,7001,46,The madman.,2
1731,7,7001,19,"Oh. Of course. The Hatter who says, ""If I had a world of my own, everything would be nonsense. Nothing would be what it is because everything would be what it isn't.""",32
1732,7,7001,46,Everything would be what it isn't? Even me.,8
1733,7,7001,19,"Hey. You're perfect. You're gonna beat this. Hmm? I promise you. Now, let's skip to something fun.",17
1734,7,7001,46,Dad.,1
1735,7,7001,19,"What is it, Charlie?",4
1736,7,7001,46,Listen to me. Listen.,4
1737,7,7001,19,Charlie? Charlie!,2
1738,7,7002,19,"And finally, have you ever questioned the nature of your reality?",11
1739,7,7002,15,No.,1
1740,7,7002,19,"Good. Now, then, I see you had a blacklisted exchange with a guest in the course of your narrative. Can you tell me what happened?",25
1741,7,7002,15,"He said he wanted to cut off a piece of me to take home in his carry-on, that he wanted to mount it on the hood of his car for his friends to see. I told him if he wanted a trophy, I could cut pieces of him off and let him fish for them in the Olvido.",58
1742,7,7002,19,And did this exchange make you question anything about your world?,11
1743,7,7002,15,No. This world is as doomed as ever.,8
1744,7,7002,19,And just for my peace of mind. Anything about these images that jumps out to you?,16
1745,7,7002,15,They don't look like anything to me.,7
1746,7,7002,125,"We're through 15% of the backlog. As it stands, we should be caught up by end of day.",18
1747,7,7002,19,Good.,1
1748,7,7002,125,"And, uh, when you're done here, sir, there's a priority request for him from management.",15
1749,7,7002,19,Have you seen Elsie? She was supposed to give me a hand on something.,14
1750,7,7002,125,"No. Uh, according to the system, she started her leave today. Is there something I could help you with?",19
1751,7,7002,19,"No, thanks.",2
1752,7,7003,72,Raise.,1
1753,7,7003,44,I'll call.,2
1754,7,7003,72,You're calling with that shit?,5
1755,7,7003,44,"Dolores, why don't you play a hand?",7
1756,7,7003,72,"You're wasting your breath. Girl's harboring a grudge. I don't blame you, sweetheart. I did some ugly things to you both. But it wasn't personal. Confederados and the government like to call this thing a war, but they're fighting starving farmers armed with rocks. That ain't no war. It's a slaughter. If I had to do it all again, I'd fuck you both over just as hard.",67
1757,7,7003,1,"Well, I guess we know where you stand.",8
1758,7,7003,72,"Don't pretend like you're so innocent. Way I recollect, y'all came to me, looking to join up with those crooked assholes and their war effort.",25
1759,7,7003,44,Not our idea. My friend wanted I guess he wanted to see what was at the end of all this.,20
1760,7,7003,72,"And yet, here you are. Your friend didn't make it this far. Maybe you've got more of an appetite for this than you think.",24
1761,7,7003,1,William.,1
1762,7,7003,44,What is it?,3
1763,7,7003,72,We're in Ghost Nation territory. Most savage tribe there is. Those are the folks who came calling without an invitation.,20
1764,7,7003,44,You mean exactly what we're doing right now?,8
1765,7,7003,72,"The train's the only way through. On foot we'll be dead in under an hour. As soon as we're clear of their territory, we can stop. You can come with me. Nothing here on out but slaughter.",37
1766,7,7004,126,"The user you are trying to access cannot be located. Say ""message"" to transcribe a message.",16
1767,7,7005,19,You wanted to see me? Is everything okay?,8
1768,7,7005,22,You left rather abruptly last night. Was there something you wanted to tell me?,14
1769,7,7005,19,"No, I don't think so.",5
1770,7,7005,22,Hale is looking over every department and yours is running behind on diagnostics. It would be best if we presented at least a semblance of professionalism while the board is here.,31
1771,7,7005,19,We'll be fine. My people know how to do their jobs.,11
1772,7,7005,22,If they applied half as much energy to their work as they have to second-guessing my team's investigation,18
1773,7,7005,19,That's all over.,3
1774,7,7005,22,Are you sure?,3
1775,7,7005,19,Yes.,1
1776,7,7005,22,Good.,1
1777,7,7005,19,You doing okay?,3
1778,7,7005,22,I'm fine. Thank you.,4
1779,7,7006,22,I'm sorry. I thought you requested a meeting. My mistake.,10
1780,7,7006,121,I did. Come in.,4
1781,7,7006,15,Get back here. Bring your friend. What about you? What turns of fate,13
1782,7,7006,22,I could come back later if this isn't a good time.,11
1783,7,7006,121,"This won't take long. Theresa, you've always been good at your job and the board has been impressed with your performance so far, which is why we were so surprised by this woodcutter mess.",34
1784,7,7006,22,A small setback.,3
1785,7,7006,121,"He slipped on a fucking rock and bashed his own head in while basically on top of a behavior tech. Meanwhile, Ford is suddenly using half the park's resources to build some new narrative? Can I bum a cigarette? God, I see why you took these up again. Let me remind you of something. This place, the people who work here are nothing. Our interest in this place is entirely in the intellectual property. The code.",76
1786,7,7006,22,"The hosts' minds, the storylines",5
1787,7,7006,121,"I don't give a rat's ass about the hosts. It's our little research project that Delos cares about. That's where the real value is. And due to a lack of foresight on part of one of my predecessors, 35 years of information Raw information Exists here. Nowhere else. Ford has always ensured that. Now, you are a smart enough woman. Tell me, why would we need you to secure all of it?",72
1788,7,7006,22,Because you're going to fire him.,6
1789,7,7006,121,"You don't fire someone who created an empire. You ask him to retire politely. And if that person has the ability to snap his fingers and erase the value of that empire, you have to make sure you have a contingency. So, you and I need to ensure that by the time the rest of the board arrives, we are on course for that transition. Okay? I like you. Well, not personally, but I like you for this job, which is why I'm gonna give you another chance to get a handle on this particular bitch of a situation. But the gods they require a blood sacrifice. We need to demonstrate just how dangerous Ford's creations can be. No. No, nothing so obvious. We need someone thoroughly unexpected.",128
1790,7,7007,12,I told you never open your mouth that wide unless someone's paying you for it.,15
1791,7,7007,11,"Sorry, Maeve. I didn't sleep much last night.",8
1792,7,7007,12,What are these nightmares you have about? Do you ever dream you're someone else?,14
1793,7,7007,11,I don't think so. Why?,5
1794,7,7007,12,You ever thought about whether this is really the life you want?,12
1795,7,7007,11,I don't intend to make this my life's work. No offense.,11
1796,7,7007,12,Mm.,1
1797,7,7007,11,My family's got a farm. Bad soil. Nothing grows. I send money back to them. They think I work in a dress shop. What's wrong? I'm just doing what you told me to. A couple more years of this and then I can have whatever life I want. I'm gonna get my family out of the desert. We're gonna go somewhere cold. Someday.,63
1798,7,7007,127,Which one is it?,4
1799,7,7007,128,"It's the one at the bar. Go. Quick, before the guests upstairs finish up. Whatever she did, it must've been serious if they're making us grab her in broad daylight.",30
1800,7,7007,128,We got her. Let's go.,5
1801,7,7008,1,You're supposed to be resting.,5
1802,7,7008,44,"We're riding a train full with explosives through scalping territory. Not sleepy. Can I ask you something? This place you're looking for, what makes you so sure it exists?",29
1803,7,7008,1,"I'm not. My life before, I was so sure of the world. But now it feels like a lie. Only thing I know is whatever's out there, I'm never going back. What is it you're looking for? Lawrence is right. You could've stayed in Pariah or gone back, but you're here. With me.",53
1804,7,7008,44,"The only thing I had when I was a kid were books. I used to live in them. I used to go to sleep dreaming I'd wake up inside one of them 'cause they had meaning. This place, this is like I woke up inside one of those stories. I guess I just wanna find out what it means.",59
1805,7,7008,1,I don't wanna be in a story. All I want is to not look forward or back. I just wanna be in the moment I'm in.,26
1806,7,7008,44,"Dolores, back home, there's a woman, Juliet, and her father owns the company where I work.",16
1807,7,7008,1,"She's, uh, Logan's sister.",4
1808,7,7008,44,"Yeah. And when I get home, we're getting married.",9
1809,7,7008,1,Oh.,1
1810,7,7008,44,"The place you're after, I will help you find it. But I can't stay. I have a life waiting for me. I'm sorry.",23
1811,7,7008,1,Of course.,2
1812,7,7008,44,"Dolores. I've been pretending my whole life. Pretending I don't mind, pretending I belong. My life's built on it. And it's a good life. It's a life I've always wanted. But then I came here and I get a glimpse for a second of a life in which I don't have to pretend. A life in which I can be truly alive. How can I go back to pretending when I know what this feels like?",76
1813,7,7009,21,Miss Hale. I was not aware those with your level of insight needed any more reflection.,16
1814,7,7009,121,Dr. Ford. Always charming.,4
1815,7,7009,19,What is this?,3
1816,7,7009,21,"Apparently, Miss Cullen and Miss Hale have a presentation for us.",11
1817,7,7009,19,What about?,2
1818,7,7009,121,"Following the recent reports of host malfunction, we asked QA to check the last abortive update, which featured the reveries, - as I believe they're called.",26
1819,7,7009,21,Mm-hmm.,1
1820,7,7009,121,I'm sorry to report that Miss Cullen and her team uncovered some worrisome findings.,14
1821,7,7009,22,"In the course of our code review, we found something quite disturbing. Wake her up. We set Clementine Pennyfeather back to her previous update. When we discovered the build was buggy due to a last-minute injection of the reverie code, we quickly rolled all the infected hosts back to their prior builds.",52
1822,7,7009,11,"Mm, you're new. Not much of a rind on you. No! No! No! No, no. No, no, no Please. Please. Help me! Please, please, please! No!",26
1823,7,7009,22,"All right, that's enough.",4
1824,7,7009,23,Freeze.,1
1825,7,7009,22,"As you've no doubt gathered, our tech is, in fact, a host. One that has been coded for the purposes of this simulation to read as a human. And as you can see, behavioral safeguards are operating exactly as you would expect. Reset her. Wipe her memory. Okay, let's do this again.",52
1826,7,7009,11,You're new. Not much of a rind on you.,9
1827,7,7009,23,"That's enough, sweetheart. That's enough. Freeze all motor functions. Freeze all motor functions. Freeze all motor functions.",17
1828,7,7009,22,"In each case we examined, the malfunctioning hosts were not resetting properly. The retention of data that hadn't been wiped overloaded their decision-making apparatus, eventually causing a system failure that allowed for override of their primary rule set. The concern with the reveries is that the hosts will remember some of their experiences and act on them.",57
1829,7,7009,19,You're telling us that these hosts were responding to a grudge?,11
1830,7,7009,22,"That's exactly what I'm saying, Mr. Lowe. And funny you should use that particular word, ""grudge,"" since what was most troubling to me was that several techs in behavior voiced these exact same concerns to the head of their department. You put this code out without proper vetting and without reasonable understanding of its ramifications. So, either you didn't write it or you're getting sloppy to the point of risking the lives of our guests.",75
1831,7,7009,121,"Few things surprise me anymore, Mr. Lowe, but this level of negligence is fucking breathtaking. We are way beyond rollback territory. Within the next six months, we'll need to rebuild the hosts from the ground up.",36
1832,7,7009,19,You want us to lobotomize them is what you're saying.,10
1833,7,7009,121,"No, not you, Mr. Lowe. After all, this was your responsibility, assuming that you have nothing to share with us in terms of your culpability.",25
1834,7,7009,19,No.,1
1835,7,7009,121,Then you're fired.,3
1836,7,7010,44,Hey.,1
1837,7,7010,1,"Morning, William. I I didn't wanna wake you. I know last night was unexpected. If you regret it",18
1838,7,7010,44,I don't regret a thing.,5
1839,7,7010,1,I know you have someone waiting for you at home.,10
1840,7,7010,44,"All that feels so unreal now. I used to think this place was all about pandering to your baser instincts. Now I understand. It doesn't cater to your lowest self, it reveals your deepest self. It shows you who you really are. You remember the look on Logan's face when we left him behind? Do you know how long I've wanted to do that, to let him know what I think of him? And you, last night, I've never felt that way before, not with any woman. You've unlocked something in me.",92
1841,7,7010,1,"I'm not a key, William. I'm just me.",8
1842,7,7010,44,What is that?,3
1843,7,7010,1,"I don't know. At home, I used to paint. Landscapes mostly, but I was always just copying the world outside me. This morning, I woke up and I thought ""What if I drew something new?"" I imagined something beautiful. A place where the mountains meet the sea.",47
1844,7,7010,44,"Everyone who comes here is longing for excitement or conflict, and you're just dreaming of the opposite.",17
1845,7,7010,1,"Well, what about you, William? What do you dream of?",10
1846,7,7010,44,What is it?,3
1847,7,7010,72,Ambush.,1
1848,7,7010,1,Is it the Ghost Nation?,5
1849,7,7010,72,Worse. The Confederados.,3
1850,7,7011,129,Fucking coward.,2
1851,7,7011,72,"Vaya con dios, motherfuckers.",4
1852,7,7011,130,"They're making a run for it! Come on, boys, get up!",11
1853,7,7011,72,"Come on, stay close!",4
1854,7,7011,130,"Go, boys! Yah!",3
1855,7,7011,44,Dolores!,1
1856,7,7011,129,"Go, go! Take 'em down!",5
1857,7,7011,72,Ghost Nation!,2
1858,7,7011,1,Let's go!,2
1859,7,7012,1,"Stop, William! Stop! It's real what I dreamt.",8
1860,7,7012,44,It's the place you drew.,5
1861,7,7012,72,"You coming? Once the Ghosts is done acquainting themselves with those poor bastards, they'll be coming after us. My friends here are itching to join the war effort.",28
1862,7,7012,1,Think I've had enough of war.,6
1863,7,7012,72,How about you? You got a knack for killing.,9
1864,7,7012,44,I'm afraid this is where we part ways.,8
1865,7,7012,72,"Careful. If you're heading west across that river, you may be leaving the fighting behind, but you're gonna be in unclaimed territories.",22
1866,7,7012,44,What's out that way?,4
1867,7,7012,72,You're gonna have to ask the dust. Ain't nothing ever come back from there.,14
1868,7,7013,82,"We're almost done here. Why don't I close up? You've been topside for less than 24 hours. You keep coming down this often, people are going to notice.",28
1869,7,7013,12,Where's Clem?,2
1870,7,7013,82,I don't know. I haven't seen her. Why?,8
1871,7,7013,12,Find her. Now. What? Where is she?,7
1872,7,7013,82,I don't know.,3
1873,7,7013,12,She's here. Let's go.,4
1874,7,7013,82,We can't. The brass will be there.,7
1875,7,7013,12,"You don't want to fuck with me, Felix. Take me there now.",12
1876,7,7014,82,Slow down.,2
1877,7,7014,81,"Tilt your head back, please, Clem.",6
1878,7,7014,22,Is there a problem?,4
1879,7,7014,81,No. Sorry.,2
1880,7,7014,19,Theresa. May I have a word?,6
1881,7,7014,22,Sure.,1
1882,7,7015,22,"I appreciate your professionalism, but you really don't need to bother with this, given the change in your employment status.",20
1883,7,7015,19,"The test was a sham. The little show you and Hale put on? Completely transparent from a technical perspective, clumsy to the point of making me embarrassed for you.",29
1884,7,7015,22,Embarrassed?,1
1885,7,7015,19,"If I saw through it, I can only imagine what Ford was thinking. There were glaringly obvious markers of human intervention in the code. If your programmers were any good, they'd be working for me. And I know you and your team were responsible for the stray and its satellite transmission.",51
1886,7,7015,22,Bernie,1
1887,7,7015,19,"I don't care. 40 years ago, Ford's partner wrote half the code this place was founded on. What you said in the lab was right. We don't know how the hosts work, and I think there's something wrong with them. Ford's explanation only bolsters my hunch. The ability to deviate from program behavior arises out of the host's recall of past iterations.",62
1888,7,7015,22,You're thinking there's a connection between memory and,8
